country,region,period,year,month,week,date,deaths,expected_deaths,excess_deaths,excess_deaths_pct
Chile,Los Ríos,week,2015,7,26,2015-07-02,56,56,0,0
Chile,Los Ríos,week,2015,7,27,2015-07-09,51,59,-8,-13.559322033898297
Chile,Los Ríos,week,2015,7,28,2015-07-16,50,46,4,8.695652173913032
Chile,Los Ríos,week,2015,7,29,2015-07-23,69,71,-2,-2.816901408450704
Chile,Los Ríos,week,2015,7,30,2015-07-30,63,64,-1,-1.5625
Chile,Los Ríos,week,2015,8,31,2015-08-06,45,59,-14,-23.728813559322035
Chile,Los Ríos,week,2015,8,32,2015-08-13,53,56,-3,-5.357142857142861
Chile,Los Ríos,week,2015,8,33,2015-08-20,51,52,-1,-1.923076923076934
Chile,Los Ríos,week,2015,8,34,2015-08-27,66,61,5,8.196721311475414
Chile,Los Ríos,week,2015,9,35,2015-09-03,62,55,7,12.72727272727272
Chile,Los Ríos,week,2015,9,36,2015-09-10,51,58,-7,-12.06896551724138
Chile,Los Ríos,week,2015,9,37,2015-09-17,54,56,-2,-3.5714285714285694
Chile,Los Ríos,week,2015,9,38,2015-09-24,56,56,0,0
Chile,Los Ríos,week,2015,10,39,2015-10-01,57,57,0,0
Chile,Los Ríos,week,2015,10,40,2015-10-08,54,47,7,14.893617021276611
Chile,Los Ríos,week,2015,10,41,2015-10-15,37,42,-5,-11.904761904761912
Chile,Los Ríos,week,2015,10,42,2015-10-22,60,55,5,9.09090909090908
Chile,Los Ríos,week,2015,10,43,2015-10-29,28,57,-29,-50.877192982456144
Chile,Los Ríos,week,2015,11,44,2015-11-05,71,51,20,39.21568627450981
Chile,Los Ríos,week,2015,11,45,2015-11-12,50,52,-2,-3.8461538461538396
Chile,Los Ríos,week,2015,11,46,2015-11-19,41,47,-6,-12.7659574468085
Chile,Los Ríos,week,2015,11,47,2015-11-26,45,46,-1,-2.173913043478265
Chile,Los Ríos,week,2015,12,48,2015-12-03,46,48,-2,-4.166666666666657
Chile,Los Ríos,week,2015,12,49,2015-12-10,71,39,32,82.05128205128204
Chile,Los Ríos,week,2015,12,50,2015-12-17,39,39,0,0
Chile,Los Ríos,week,2015,12,51,2015-12-24,39,53,-14,-26.41509433962264
Chile,Los Ríos,week,2015,12,52,2015-12-31,52,43,9,20.930232558139522
Chile,Los Ríos,week,2016,1,1,2016-01-08,53,51,2,3.921568627450995
Chile,Los Ríos,week,2016,1,2,2016-01-15,50,50,0,0
Chile,Los Ríos,week,2016,1,3,2016-01-22,51,49,2,4.081632653061234
Chile,Los Ríos,week,2016,1,4,2016-01-29,47,46,1,2.173913043478265
Chile,Los Ríos,week,2016,2,5,2016-02-05,54,54,0,0
Chile,Los Ríos,week,2016,2,6,2016-02-12,59,49,10,20.40816326530613
Chile,Los Ríos,week,2016,2,7,2016-02-19,36,44,-8,-18.181818181818173
Chile,Los Ríos,week,2016,2,8,2016-02-26,43,49,-6,-12.244897959183675
Chile,Los Ríos,week,2016,3,9,2016-03-04,42,49,-7,-14.285714285714292
Chile,Los Ríos,week,2016,3,10,2016-03-11,48,51,-3,-5.882352941176478
Chile,Los Ríos,week,2016,3,11,2016-03-18,46,41,5,12.19512195121952
Chile,Los Ríos,week,2016,3,12,2016-03-25,39,39,0,0
Chile,Los Ríos,week,2016,4,13,2016-04-01,43,45,-2,-4.444444444444443
Chile,Los Ríos,week,2016,4,14,2016-04-08,41,46,-5,-10.869565217391312
Chile,Los Ríos,week,2016,4,15,2016-04-15,49,49,0,0
Chile,Los Ríos,week,2016,4,16,2016-04-22,46,50,-4,-8
Chile,Los Ríos,week,2016,4,17,2016-04-29,56,56,0,0
Chile,Los Ríos,week,2016,5,18,2016-05-06,37,45,-8,-17.777777777777786
Chile,Los Ríos,week,2016,5,19,2016-05-13,48,50,-2,-4
Chile,Los Ríos,week,2016,5,20,2016-05-20,50,38,12,31.57894736842107
Chile,Los Ríos,week,2016,5,21,2016-05-27,44,63,-19,-30.158730158730165
Chile,Los Ríos,week,2016,6,22,2016-06-03,54,51,3,5.882352941176478
Chile,Los Ríos,week,2016,6,23,2016-06-10,47,49,-2,-4.081632653061234
Chile,Los Ríos,week,2016,6,24,2016-06-17,63,57,6,10.5263157894737
Chile,Los Ríos,week,2016,6,25,2016-06-24,63,56,7,12.5
Chile,Los Ríos,week,2016,7,26,2016-07-01,68,56,12,21.428571428571416
Chile,Los Ríos,week,2016,7,27,2016-07-08,56,59,-3,-5.0847457627118615
Chile,Los Ríos,week,2016,7,28,2016-07-15,54,46,8,17.391304347826093
Chile,Los Ríos,week,2016,7,29,2016-07-22,71,71,0,0
Chile,Los Ríos,week,2016,7,30,2016-07-29,66,64,2,3.125
Chile,Los Ríos,week,2016,8,31,2016-08-05,50,59,-9,-15.254237288135599
Chile,Los Ríos,week,2016,8,32,2016-08-12,63,56,7,12.5
Chile,Los Ríos,week,2016,8,33,2016-08-19,61,52,9,17.307692307692307
Chile,Los Ríos,week,2016,8,34,2016-08-26,59,61,-2,-3.278688524590166
Chile,Los Ríos,week,2016,9,35,2016-09-02,55,55,0,0
Chile,Los Ríos,week,2016,9,36,2016-09-09,49,58,-9,-15.517241379310349
Chile,Los Ríos,week,2016,9,37,2016-09-16,69,56,13,23.214285714285722
Chile,Los Ríos,week,2016,9,38,2016-09-23,61,56,5,8.928571428571416
Chile,Los Ríos,week,2016,9,39,2016-09-30,57,57,0,0
Chile,Los Ríos,week,2016,10,40,2016-10-07,53,47,6,12.7659574468085
Chile,Los Ríos,week,2016,10,41,2016-10-14,47,42,5,11.904761904761912
Chile,Los Ríos,week,2016,10,42,2016-10-21,55,55,0,0
Chile,Los Ríos,week,2016,10,43,2016-10-28,59,57,2,3.508771929824576
Chile,Los Ríos,week,2016,11,44,2016-11-04,51,51,0,0
Chile,Los Ríos,week,2016,11,45,2016-11-11,44,52,-8,-15.384615384615387
Chile,Los Ríos,week,2016,11,46,2016-11-18,52,47,5,10.63829787234043
Chile,Los Ríos,week,2016,11,47,2016-11-25,46,46,0,0
Chile,Los Ríos,week,2016,12,48,2016-12-02,48,48,0,0
Chile,Los Ríos,week,2016,12,49,2016-12-09,39,39,0,0
Chile,Los Ríos,week,2016,12,50,2016-12-16,39,39,0,0
Chile,Los Ríos,week,2016,12,51,2016-12-23,58,53,5,9.433962264150935
Chile,Los Ríos,week,2016,12,52,2016-12-30,39,43,-4,-9.302325581395351
Chile,Los Ríos,week,2017,1,1,2017-01-08,50,51,-1,-1.9607843137254974
Chile,Los Ríos,week,2017,1,2,2017-01-15,53,50,3,6
Chile,Los Ríos,week,2017,1,3,2017-01-22,49,49,0,0
Chile,Los Ríos,week,2017,1,4,2017-01-29,54,46,8,17.391304347826093
Chile,Los Ríos,week,2017,2,5,2017-02-05,42,54,-12,-22.222222222222214
Chile,Los Ríos,week,2017,2,6,2017-02-12,45,49,-4,-8.16326530612244
Chile,Los Ríos,week,2017,2,7,2017-02-19,32,44,-12,-27.272727272727266
Chile,Los Ríos,week,2017,2,8,2017-02-26,50,49,1,2.040816326530617
Chile,Los Ríos,week,2017,3,9,2017-03-05,44,49,-5,-10.204081632653057
Chile,Los Ríos,week,2017,3,10,2017-03-12,52,51,1,1.9607843137254832
Chile,Los Ríos,week,2017,3,11,2017-03-19,44,41,3,7.317073170731717
Chile,Los Ríos,week,2017,3,12,2017-03-26,38,39,-1,-2.564102564102569
Chile,Los Ríos,week,2017,4,13,2017-04-02,38,45,-7,-15.555555555555557
Chile,Los Ríos,week,2017,4,14,2017-04-09,45,46,-1,-2.173913043478265
Chile,Los Ríos,week,2017,4,15,2017-04-16,38,49,-11,-22.448979591836732
Chile,Los Ríos,week,2017,4,16,2017-04-23,54,50,4,8
Chile,Los Ríos,week,2017,4,17,2017-04-30,58,56,2,3.5714285714285836
Chile,Los Ríos,week,2017,5,18,2017-05-07,47,45,2,4.444444444444457
Chile,Los Ríos,week,2017,5,19,2017-05-14,52,50,2,4
Chile,Los Ríos,week,2017,5,20,2017-05-21,60,38,22,57.89473684210526
Chile,Los Ríos,week,2017,5,21,2017-05-28,59,63,-4,-6.349206349206355
Chile,Los Ríos,week,2017,6,22,2017-06-04,51,51,0,0
Chile,Los Ríos,week,2017,6,23,2017-06-11,57,49,8,16.326530612244895
Chile,Los Ríos,week,2017,6,24,2017-06-18,62,57,5,8.771929824561411
Chile,Los Ríos,week,2017,6,25,2017-06-25,66,56,10,17.85714285714286
Chile,Los Ríos,week,2017,7,26,2017-07-02,56,56,0,0
Chile,Los Ríos,week,2017,7,27,2017-07-09,69,59,10,16.949152542372886
Chile,Los Ríos,week,2017,7,28,2017-07-16,44,46,-2,-4.347826086956516
Chile,Los Ríos,week,2017,7,29,2017-07-23,67,71,-4,-5.633802816901408
Chile,Los Ríos,week,2017,7,30,2017-07-30,48,64,-16,-25
Chile,Los Ríos,week,2017,8,31,2017-08-06,59,59,0,0
Chile,Los Ríos,week,2017,8,32,2017-08-13,56,56,0,0
Chile,Los Ríos,week,2017,8,33,2017-08-20,44,52,-8,-15.384615384615387
Chile,Los Ríos,week,2017,8,34,2017-08-27,48,61,-13,-21.311475409836063
Chile,Los Ríos,week,2017,9,35,2017-09-03,52,55,-3,-5.454545454545453
Chile,Los Ríos,week,2017,9,36,2017-09-10,58,58,0,0
Chile,Los Ríos,week,2017,9,37,2017-09-17,61,56,5,8.928571428571416
Chile,Los Ríos,week,2017,9,38,2017-09-24,49,56,-7,-12.5
Chile,Los Ríos,week,2017,10,39,2017-10-01,60,57,3,5.263157894736835
Chile,Los Ríos,week,2017,10,40,2017-10-08,46,47,-1,-2.1276595744680833
Chile,Los Ríos,week,2017,10,41,2017-10-15,42,42,0,0
Chile,Los Ríos,week,2017,10,42,2017-10-22,49,55,-6,-10.909090909090907
Chile,Los Ríos,week,2017,10,43,2017-10-29,53,57,-4,-7.017543859649123
Chile,Los Ríos,week,2017,11,44,2017-11-05,61,51,10,19.607843137254903
Chile,Los Ríos,week,2017,11,45,2017-11-12,59,52,7,13.461538461538453
Chile,Los Ríos,week,2017,11,46,2017-11-19,46,47,-1,-2.1276595744680833
Chile,Los Ríos,week,2017,11,47,2017-11-26,46,46,0,0
Chile,Los Ríos,week,2017,12,48,2017-12-03,48,48,0,0
Chile,Los Ríos,week,2017,12,49,2017-12-10,37,39,-2,-5.128205128205138
Chile,Los Ríos,week,2017,12,50,2017-12-17,59,39,20,51.28205128205127
Chile,Los Ríos,week,2017,12,51,2017-12-24,55,53,2,3.773584905660371
Chile,Los Ríos,week,2017,12,52,2017-12-31,43,43,0,0
Chile,Los Ríos,week,2018,1,1,2018-01-08,76,51,25,49.019607843137265
Chile,Los Ríos,week,2018,1,2,2018-01-15,48,50,-2,-4
Chile,Los Ríos,week,2018,1,3,2018-01-22,44,49,-5,-10.204081632653057
Chile,Los Ríos,week,2018,1,4,2018-01-29,34,46,-12,-26.08695652173914
Chile,Los Ríos,week,2018,2,5,2018-02-05,64,54,10,18.518518518518505
Chile,Los Ríos,week,2018,2,6,2018-02-12,49,49,0,0
Chile,Los Ríos,week,2018,2,7,2018-02-19,51,44,7,15.90909090909092
Chile,Los Ríos,week,2018,2,8,2018-02-26,65,49,16,32.65306122448979
Chile,Los Ríos,week,2018,3,9,2018-03-05,49,49,0,0
Chile,Los Ríos,week,2018,3,10,2018-03-12,37,51,-14,-27.450980392156865
Chile,Los Ríos,week,2018,3,11,2018-03-19,37,41,-4,-9.756097560975604
Chile,Los Ríos,week,2018,3,12,2018-03-26,38,39,-1,-2.564102564102569
Chile,Los Ríos,week,2018,4,13,2018-04-02,53,45,8,17.777777777777786
Chile,Los Ríos,week,2018,4,14,2018-04-09,58,46,12,26.08695652173914
Chile,Los Ríos,week,2018,4,15,2018-04-16,38,49,-11,-22.448979591836732
Chile,Los Ríos,week,2018,4,16,2018-04-23,47,50,-3,-6
Chile,Los Ríos,week,2018,4,17,2018-04-30,50,56,-6,-10.714285714285708
Chile,Los Ríos,week,2018,5,18,2018-05-07,43,45,-2,-4.444444444444443
Chile,Los Ríos,week,2018,5,19,2018-05-14,50,50,0,0
Chile,Los Ríos,week,2018,5,20,2018-05-21,27,38,-11,-28.94736842105263
Chile,Los Ríos,week,2018,5,21,2018-05-28,66,63,3,4.761904761904773
Chile,Los Ríos,week,2018,6,22,2018-06-04,51,51,0,0
Chile,Los Ríos,week,2018,6,23,2018-06-11,57,49,8,16.326530612244895
Chile,Los Ríos,week,2018,6,24,2018-06-18,57,57,0,0
Chile,Los Ríos,week,2018,6,25,2018-06-25,48,56,-8,-14.285714285714292
Chile,Los Ríos,week,2018,7,26,2018-07-02,50,56,-6,-10.714285714285708
Chile,Los Ríos,week,2018,7,27,2018-07-09,75,59,16,27.11864406779661
Chile,Los Ríos,week,2018,7,28,2018-07-16,34,46,-12,-26.08695652173914
Chile,Los Ríos,week,2018,7,29,2018-07-23,86,71,15,21.126760563380273
Chile,Los Ríos,week,2018,7,30,2018-07-30,64,64,0,0
Chile,Los Ríos,week,2018,8,31,2018-08-06,61,59,2,3.3898305084745743
Chile,Los Ríos,week,2018,8,32,2018-08-13,44,56,-12,-21.42857142857143
Chile,Los Ríos,week,2018,8,33,2018-08-20,53,52,1,1.9230769230769198
Chile,Los Ríos,week,2018,8,34,2018-08-27,66,61,5,8.196721311475414
Chile,Los Ríos,week,2018,9,35,2018-09-03,61,55,6,10.909090909090907
Chile,Los Ríos,week,2018,9,36,2018-09-10,68,58,10,17.24137931034481
Chile,Los Ríos,week,2018,9,37,2018-09-17,40,56,-16,-28.57142857142857
Chile,Los Ríos,week,2018,9,38,2018-09-24,65,56,9,16.071428571428584
Chile,Los Ríos,week,2018,10,39,2018-10-01,57,57,0,0
Chile,Los Ríos,week,2018,10,40,2018-10-08,47,47,0,0
Chile,Los Ríos,week,2018,10,41,2018-10-15,30,42,-12,-28.57142857142857
Chile,Los Ríos,week,2018,10,42,2018-10-22,65,55,10,18.181818181818187
Chile,Los Ríos,week,2018,10,43,2018-10-29,57,57,0,0
Chile,Los Ríos,week,2018,11,44,2018-11-05,49,51,-2,-3.9215686274509807
Chile,Los Ríos,week,2018,11,45,2018-11-12,52,52,0,0
Chile,Los Ríos,week,2018,11,46,2018-11-19,47,47,0,0
Chile,Los Ríos,week,2018,11,47,2018-11-26,54,46,8,17.391304347826093
Chile,Los Ríos,week,2018,12,48,2018-12-03,51,48,3,6.25
Chile,Los Ríos,week,2018,12,49,2018-12-10,34,39,-5,-12.820512820512818
Chile,Los Ríos,week,2018,12,50,2018-12-17,46,39,7,17.948717948717956
Chile,Los Ríos,week,2018,12,51,2018-12-24,53,53,0,0
Chile,Los Ríos,week,2018,12,52,2018-12-31,53,43,10,23.25581395348837
Chile,Los Ríos,week,2019,1,1,2019-01-08,51,51,0,0
Chile,Los Ríos,week,2019,1,2,2019-01-15,52,50,2,4
Chile,Los Ríos,week,2019,1,3,2019-01-22,41,49,-8,-16.326530612244895
Chile,Los Ríos,week,2019,1,4,2019-01-29,36,46,-10,-21.73913043478261
Chile,Los Ríos,week,2019,2,5,2019-02-05,59,54,5,9.259259259259252
Chile,Los Ríos,week,2019,2,6,2019-02-12,38,49,-11,-22.448979591836732
Chile,Los Ríos,week,2019,2,7,2019-02-19,57,44,13,29.545454545454533
Chile,Los Ríos,week,2019,2,8,2019-02-26,40,49,-9,-18.367346938775512
Chile,Los Ríos,week,2019,3,9,2019-03-05,64,49,15,30.612244897959187
Chile,Los Ríos,week,2019,3,10,2019-03-12,52,51,1,1.9607843137254832
Chile,Los Ríos,week,2019,3,11,2019-03-19,41,41,0,0
Chile,Los Ríos,week,2019,3,12,2019-03-26,42,39,3,7.692307692307693
Chile,Los Ríos,week,2019,4,13,2019-04-02,56,45,11,24.444444444444443
Chile,Los Ríos,week,2019,4,14,2019-04-09,63,46,17,36.95652173913044
Chile,Los Ríos,week,2019,4,15,2019-04-16,51,49,2,4.081632653061234
Chile,Los Ríos,week,2019,4,16,2019-04-23,50,50,0,0
Chile,Los Ríos,week,2019,4,17,2019-04-30,47,56,-9,-16.07142857142857
Chile,Los Ríos,week,2019,5,18,2019-05-07,45,45,0,0
Chile,Los Ríos,week,2019,5,19,2019-05-14,57,50,7,13.999999999999986
Chile,Los Ríos,week,2019,5,20,2019-05-21,38,38,0,0
Chile,Los Ríos,week,2019,5,21,2019-05-28,74,63,11,17.46031746031747
Chile,Los Ríos,week,2019,6,22,2019-06-04,48,51,-3,-5.882352941176478
Chile,Los Ríos,week,2019,6,23,2019-06-11,49,49,0,0
Chile,Los Ríos,week,2019,6,24,2019-06-18,56,57,-1,-1.754385964912288
Chile,Los Ríos,week,2019,6,25,2019-06-25,52,56,-4,-7.142857142857139
Chile,Los Ríos,week,2019,7,26,2019-07-02,56,56,0,0
Chile,Los Ríos,week,2019,7,27,2019-07-09,59,59,0,0
Chile,Los Ríos,week,2019,7,28,2019-07-16,46,46,0,0
Chile,Los Ríos,week,2019,7,29,2019-07-23,71,71,0,0
Chile,Los Ríos,week,2019,7,30,2019-07-30,68,64,4,6.25
Chile,Los Ríos,week,2019,8,31,2019-08-06,67,59,8,13.559322033898312
Chile,Los Ríos,week,2019,8,32,2019-08-13,63,56,7,12.5
Chile,Los Ríos,week,2019,8,33,2019-08-20,52,52,0,0
Chile,Los Ríos,week,2019,8,34,2019-08-27,61,61,0,0
Chile,Los Ríos,week,2019,9,35,2019-09-03,43,55,-12,-21.818181818181813
Chile,Los Ríos,week,2019,9,36,2019-09-10,64,58,6,10.34482758620689
Chile,Los Ríos,week,2019,9,37,2019-09-17,56,56,0,0
Chile,Los Ríos,week,2019,9,38,2019-09-24,46,56,-10,-17.85714285714286
Chile,Los Ríos,week,2019,10,39,2019-10-01,53,57,-4,-7.017543859649123
Chile,Los Ríos,week,2019,10,40,2019-10-08,42,47,-5,-10.63829787234043
Chile,Los Ríos,week,2019,10,41,2019-10-15,49,42,7,16.66666666666667
Chile,Los Ríos,week,2019,10,42,2019-10-22,53,55,-2,-3.6363636363636402
Chile,Los Ríos,week,2019,10,43,2019-10-29,59,57,2,3.508771929824576
Chile,Los Ríos,week,2019,11,44,2019-11-05,45,51,-6,-11.764705882352942
Chile,Los Ríos,week,2019,11,45,2019-11-12,52,52,0,0
Chile,Los Ríos,week,2019,11,46,2019-11-19,51,47,4,8.510638297872333
Chile,Los Ríos,week,2019,11,47,2019-11-26,40,46,-6,-13.043478260869563
Chile,Los Ríos,week,2019,12,48,2019-12-03,49,48,1,2.0833333333333286
Chile,Los Ríos,week,2019,12,49,2019-12-10,44,39,5,12.820512820512818
Chile,Los Ríos,week,2019,12,50,2019-12-17,37,39,-2,-5.128205128205138
Chile,Los Ríos,week,2019,12,51,2019-12-24,44,53,-9,-16.98113207547169
Chile,Los Ríos,week,2019,12,52,2019-12-31,38,43,-5,-11.627906976744185
Chile,Los Ríos,week,2020,1,1,2020-01-08,67,51,16,31.372549019607845
Chile,Los Ríos,week,2020,1,2,2020-01-15,57,50,7,13.999999999999986
Chile,Los Ríos,week,2020,1,3,2020-01-22,50,49,1,2.040816326530617
Chile,Los Ríos,week,2020,1,4,2020-01-29,61,46,15,32.60869565217391
Chile,Los Ríos,week,2020,2,5,2020-02-05,48,54,-6,-11.111111111111114
Chile,Los Ríos,week,2020,2,6,2020-02-12,52,49,3,6.122448979591837
Chile,Los Ríos,week,2020,2,7,2020-02-19,40,44,-4,-9.090909090909093
Chile,Los Ríos,week,2020,2,8,2020-02-26,36,49,-13,-26.530612244897952
Chile,Los Ríos,week,2020,3,9,2020-03-04,46,49,-3,-6.122448979591837
Chile,Los Ríos,week,2020,3,10,2020-03-11,53,51,2,3.921568627450995
Chile,Los Ríos,week,2020,3,11,2020-03-18,63,41,22,53.65853658536585
Chile,Los Ríos,week,2020,3,12,2020-03-25,54,39,15,38.46153846153845
Chile,Los Ríos,week,2020,4,13,2020-04-01,53,45,8,17.777777777777786
Chile,Los Ríos,week,2020,4,14,2020-04-08,37,46,-9,-19.565217391304344
Chile,Los Ríos,week,2020,4,15,2020-04-15,45,49,-4,-8.16326530612244
Chile,Los Ríos,week,2020,4,16,2020-04-22,56,50,6,12.000000000000014
Chile,Los Ríos,week,2020,4,17,2020-04-29,58,56,2,3.5714285714285836
Chile,Los Ríos,week,2020,5,18,2020-05-06,44,45,-1,-2.2222222222222285
Chile,Los Ríos,week,2020,5,19,2020-05-13,52,50,2,4
Chile,Los Ríos,week,2020,5,20,2020-05-20,50,38,12,31.57894736842107
Chile,Los Ríos,week,2020,5,21,2020-05-27,47,63,-16,-25.396825396825392
Chile,Magallanes y de la Antártica Chilena,week,2010,1,1,2010-01-08,16,24,-8,-33.33333333333334
Chile,Magallanes y de la Antártica Chilena,week,2010,1,2,2010-01-15,16,19,-3,-15.789473684210535
Chile,Magallanes y de la Antártica Chilena,week,2010,1,3,2010-01-22,12,20,-8,-40
Chile,Magallanes y de la Antártica Chilena,week,2010,1,4,2010-01-29,19,16,3,18.75
Chile,Magallanes y de la Antártica Chilena,week,2010,2,5,2010-02-05,13,17,-4,-23.529411764705884
Chile,Magallanes y de la Antártica Chilena,week,2010,2,6,2010-02-12,13,17,-4,-23.529411764705884
Chile,Magallanes y de la Antártica Chilena,week,2010,2,7,2010-02-19,19,23,-4,-17.391304347826093
Chile,Magallanes y de la Antártica Chilena,week,2010,2,8,2010-02-26,14,19,-5,-26.31578947368422
Chile,Magallanes y de la Antártica Chilena,week,2010,3,9,2010-03-05,18,23,-5,-21.73913043478261
Chile,Magallanes y de la Antártica Chilena,week,2010,3,10,2010-03-12,16,18,-2,-11.111111111111114
Chile,Magallanes y de la Antártica Chilena,week,2010,3,11,2010-03-19,21,16,5,31.25
Chile,Magallanes y de la Antártica Chilena,week,2010,3,12,2010-03-26,17,25,-8,-32
Chile,Magallanes y de la Antártica Chilena,week,2010,4,13,2010-04-02,13,20,-7,-35
Chile,Magallanes y de la Antártica Chilena,week,2010,4,14,2010-04-09,16,18,-2,-11.111111111111114
Chile,Magallanes y de la Antártica Chilena,week,2010,4,15,2010-04-16,16,20,-4,-20
Chile,Magallanes y de la Antártica Chilena,week,2010,4,16,2010-04-23,15,19,-4,-21.05263157894737
Chile,Magallanes y de la Antártica Chilena,week,2010,4,17,2010-04-30,20,22,-2,-9.090909090909093
Chile,Magallanes y de la Antártica Chilena,week,2010,5,18,2010-05-07,19,20,-1,-5
Chile,Magallanes y de la Antártica Chilena,week,2010,5,19,2010-05-14,12,22,-10,-45.45454545454546
Chile,Magallanes y de la Antártica Chilena,week,2010,5,20,2010-05-21,17,18,-1,-5.555555555555557
Chile,Magallanes y de la Antártica Chilena,week,2010,5,21,2010-05-28,19,20,-1,-5
Chile,Magallanes y de la Antártica Chilena,week,2010,6,22,2010-06-04,17,22,-5,-22.727272727272734
Chile,Magallanes y de la Antártica Chilena,week,2010,6,23,2010-06-11,21,23,-2,-8.695652173913047
Chile,Magallanes y de la Antártica Chilena,week,2010,6,24,2010-06-18,21,22,-1,-4.545454545454547
Chile,Magallanes y de la Antártica Chilena,week,2010,6,25,2010-06-25,22,23,-1,-4.347826086956516
Chile,Magallanes y de la Antártica Chilena,week,2010,7,26,2010-07-02,31,16,15,93.75
Chile,Magallanes y de la Antártica Chilena,week,2010,7,27,2010-07-09,14,24,-10,-41.666666666666664
Chile,Magallanes y de la Antártica Chilena,week,2010,7,28,2010-07-16,19,24,-5,-20.833333333333343
Chile,Magallanes y de la Antártica Chilena,week,2010,7,29,2010-07-23,15,30,-15,-50
Chile,Magallanes y de la Antártica Chilena,week,2010,7,30,2010-07-30,20,27,-7,-25.925925925925924
Chile,Magallanes y de la Antártica Chilena,week,2010,8,31,2010-08-06,26,14,12,85.71428571428572
Chile,Magallanes y de la Antártica Chilena,week,2010,8,32,2010-08-13,22,22,0,0
Chile,Magallanes y de la Antártica Chilena,week,2010,8,33,2010-08-20,15,21,-6,-28.57142857142857
Chile,Magallanes y de la Antártica Chilena,week,2010,8,34,2010-08-27,19,19,0,0
Chile,Magallanes y de la Antártica Chilena,week,2010,9,35,2010-09-03,16,23,-7,-30.434782608695656
Chile,Magallanes y de la Antártica Chilena,week,2010,9,36,2010-09-10,23,23,0,0
Chile,Magallanes y de la Antártica Chilena,week,2010,9,37,2010-09-17,21,21,0,0
Chile,Magallanes y de la Antártica Chilena,week,2010,9,38,2010-09-24,31,23,8,34.782608695652186
Chile,Magallanes y de la Antártica Chilena,week,2010,10,39,2010-10-01,24,19,5,26.315789473684205
Chile,Magallanes y de la Antártica Chilena,week,2010,10,40,2010-10-08,19,22,-3,-13.63636363636364
Chile,Magallanes y de la Antártica Chilena,week,2010,10,41,2010-10-15,28,19,9,47.36842105263156
Chile,Magallanes y de la Antártica Chilena,week,2010,10,42,2010-10-22,24,21,3,14.285714285714278
Chile,Magallanes y de la Antártica Chilena,week,2010,10,43,2010-10-29,22,22,0,0
Chile,Magallanes y de la Antártica Chilena,week,2010,11,44,2010-11-05,20,21,-1,-4.761904761904773
Chile,Magallanes y de la Antártica Chilena,week,2010,11,45,2010-11-12,17,22,-5,-22.727272727272734
Chile,Magallanes y de la Antártica Chilena,week,2010,11,46,2010-11-19,28,20,8,40
Chile,Magallanes y de la Antártica Chilena,week,2010,11,47,2010-11-26,23,18,5,27.77777777777777
Chile,Magallanes y de la Antártica Chilena,week,2010,12,48,2010-12-03,24,19,5,26.315789473684205
Chile,Magallanes y de la Antártica Chilena,week,2010,12,49,2010-12-10,13,16,-3,-18.75
Chile,Magallanes y de la Antártica Chilena,week,2010,12,50,2010-12-17,12,23,-11,-47.82608695652174
Chile,Magallanes y de la Antártica Chilena,week,2010,12,51,2010-12-24,21,19,2,10.5263157894737
Chile,Magallanes y de la Antártica Chilena,week,2010,12,52,2010-12-31,13,18,-5,-27.777777777777786
Chile,Magallanes y de la Antártica Chilena,week,2011,1,1,2011-01-08,29,24,5,20.83333333333333
Chile,Magallanes y de la Antártica Chilena,week,2011,1,2,2011-01-15,13,19,-6,-31.578947368421055
Chile,Magallanes y de la Antártica Chilena,week,2011,1,3,2011-01-22,19,20,-1,-5
Chile,Magallanes y de la Antártica Chilena,week,2011,1,4,2011-01-29,20,16,4,25
Chile,Magallanes y de la Antártica Chilena,week,2011,2,5,2011-02-05,12,17,-5,-29.411764705882348
Chile,Magallanes y de la Antártica Chilena,week,2011,2,6,2011-02-12,20,17,3,17.64705882352942
Chile,Magallanes y de la Antártica Chilena,week,2011,2,7,2011-02-19,12,23,-11,-47.82608695652174
Chile,Magallanes y de la Antártica Chilena,week,2011,2,8,2011-02-26,14,19,-5,-26.31578947368422
